threshold,fpr,tpr
0.0017765,0.374921,0.622276
0.00177474,0.375551,0.622276
0.00177335,0.376181,0.622276
0.0017705,0.376812,0.622276
0.00176992,0.377442,0.622276
0.0017679,0.378072,0.622276
0.00176658,0.378702,0.622276
0.00176463,0.379332,0.622276
0.00176208,0.379962,0.622276
0.00175443,0.380592,0.622276
0.00175421,0.381222,0.622276
0.00174263,0.381853,0.622276
0.00173985,0.382483,0.622276
0.00173664,0.383113,0.622276
0.00173581,0.383743,0.622276
0.00173537,0.384373,0.622276
0.00173378,0.385003,0.622276
0.00173374,0.385633,0.622276
0.00173286,0.386263,0.622276
0.00173084,0.386894,0.622276
0.00172623,0.386894,0.624697
0.00172532,0.387524,0.624697
0.0017204,0.388154,0.624697
0.00172028,0.388784,0.624697
0.00171925,0.389414,0.624697
0.00170988,0.390044,0.624697
0.00170915,0.390674,0.624697
0.00170798,0.391304,0.624697
0.00170525,0.391934,0.624697
0.00170237,0.392565,0.624697
0.00170098,0.393195,0.624697
0.00169939,0.393195,0.627119
0.00169675,0.393195,0.62954
0.00169578,0.393195,0.631961
0.00169237,0.393825,0.631961
0.00169227,0.394455,0.631961
0.001684,0.395085,0.631961
0.0016784,0.395715,0.631961
0.00167576,0.396345,0.631961
0.00167513,0.396975,0.631961
0.00167487,0.397606,0.631961
0.00167447,0.398236,0.631961
0.00167337,0.398866,0.631961
0.00167297,0.399496,0.631961
0.00167008,0.400126,0.631961
0.0016698,0.400756,0.631961
0.00166874,0.401386,0.631961
0.0016663,0.402016,0.631961
0.00166552,0.402647,0.631961
0.00166154,0.403277,0.631961
0.00166099,0.403907,0.631961
0.00166087,0.404537,0.631961
0.00165644,0.405167,0.631961
0.00164999,0.405797,0.631961
0.00164546,0.406427,0.631961
0.00164363,0.407057,0.631961
0.00163892,0.407687,0.631961
0.00163849,0.408318,0.631961
0.00163773,0.408948,0.631961
0.00163486,0.409578,0.631961
0.00162713,0.410208,0.631961
0.00162632,0.410838,0.631961
0.00162463,0.410838,0.634383
0.00162129,0.411468,0.634383
0.00162051,0.412098,0.634383
0.00161942,0.412728,0.634383
0.00161913,0.413359,0.634383
0.0016189,0.413989,0.634383
0.00161858,0.414619,0.634383
0.00161191,0.415249,0.634383
0.00161121,0.415879,0.634383
0.00161083,0.416509,0.634383
0.00160742,0.416509,0.636804
0.00160687,0.417139,0.636804
0.00160513,0.417769,0.636804
0.00160298,0.417769,0.639225
0.00160271,0.418399,0.639225
0.0015973,0.41903,0.639225
0.00159309,0.41966,0.639225
0.00159197,0.41966,0.641646
0.00159084,0.42029,0.641646
0.00158881,0.42092,0.641646
0.00158441,0.42155,0.641646
0.00158093,0.42218,0.641646
0.00158074,0.42281,0.641646
0.00157972,0.42344,0.641646
0.00157965,0.424071,0.641646
0.00157534,0.424701,0.641646
0.0015752,0.425331,0.641646
0.00157266,0.425961,0.641646
0.00157206,0.426591,0.641646
0.00157151,0.427221,0.641646
0.00156237,0.427851,0.641646
0.00155568,0.428481,0.641646
0.00155407,0.429112,0.641646
0.00155222,0.429742,0.641646
0.00155043,0.430372,0.641646
0.00155,0.431002,0.641646
0.00154559,0.431632,0.641646
0.00154507,0.432262,0.641646
0.00153991,0.432892,0.641646
0.00153522,0.433522,0.641646
0.00153513,0.434152,0.641646
0.00153477,0.434783,0.641646
0.00152959,0.434783,0.644068
0.00152944,0.435413,0.644068
0.00152861,0.436043,0.644068
0.00152693,0.436043,0.646489
0.00152407,0.436043,0.64891
0.00152104,0.436673,0.64891
0.00151787,0.437303,0.64891
0.00151741,0.437933,0.64891
0.00151495,0.438563,0.64891
0.0015117,0.438563,0.651332
0.00151104,0.439193,0.651332
0.00150838,0.439824,0.651332
0.0015043,0.440454,0.651332
0.00150324,0.441084,0.651332
0.00150281,0.441714,0.651332
0.00150249,0.442344,0.651332
0.00150087,0.442974,0.651332
0.00149806,0.443604,0.651332
0.00149776,0.444234,0.651332
0.00149499,0.444865,0.651332
0.00149184,0.445495,0.651332
0.00148898,0.446125,0.651332
0.00148772,0.446755,0.651332
0.00148721,0.446755,0.653753
0.00148665,0.447385,0.653753
0.00148629,0.448015,0.653753
0.00148224,0.448645,0.653753
0.00148215,0.449275,0.653753
0.0014806,0.449905,0.653753
0.00147999,0.450536,0.653753
0.00147776,0.451166,0.653753
0.00147464,0.451796,0.653753
0.00147371,0.452426,0.653753
0.00146957,0.453056,0.653753
0.00146649,0.453686,0.653753
0.00146401,0.453686,0.656174
0.00146303,0.454316,0.656174
0.00146217,0.454946,0.656174
0.00145929,0.455577,0.656174
0.00145695,0.456207,0.656174
0.00144753,0.456837,0.656174
0.00144695,0.457467,0.656174
0.00144602,0.458097,0.656174
0.00144437,0.458727,0.656174
0.00144181,0.459357,0.656174
0.00143756,0.459987,0.656174
0.00143322,0.460618,0.656174
0.00143221,0.461248,0.656174
0.00143207,0.461878,0.656174
0.0014302,0.462508,0.656174
0.00142605,0.463138,0.656174
0.00142371,0.463768,0.656174
0.00142315,0.464398,0.656174
0.00142125,0.465028,0.656174
0.00141859,0.465028,0.658596
0.00141749,0.465658,0.658596
0.00141644,0.466289,0.658596
0.00141617,0.466919,0.658596
0.00141558,0.466919,0.661017
0.00141288,0.467549,0.661017
0.00141201,0.467549,0.663438
0.00141178,0.468179,0.663438
0.00140922,0.468809,0.663438
0.00140675,0.469439,0.663438
0.00140515,0.470069,0.663438
0.00140263,0.470069,0.66586
0.00140192,0.470699,0.66586
0.00140183,0.470699,0.668281
0.00140111,0.47133,0.668281
0.00139967,0.47196,0.668281
0.00139876,0.47259,0.668281
0.00139568,0.47322,0.668281
0.00139471,0.47385,0.668281
0.00139281,0.47448,0.668281
0.00138823,0.47511,0.668281
0.00138533,0.47574,0.668281
0.00138415,0.476371,0.668281
0.00138262,0.477001,0.668281
0.00137738,0.477631,0.668281
0.00137737,0.478261,0.668281
0.00137645,0.478891,0.668281
0.0013745,0.479521,0.668281
0.00137159,0.480151,0.668281
0.00137151,0.480781,0.668281
0.00136766,0.481411,0.668281
0.00136534,0.481411,0.670702
0.00136503,0.482042,0.670702
0.00136094,0.482672,0.670702
0.0013594,0.483302,0.670702
0.00135821,0.483932,0.670702
0.0013575,0.484562,0.670702
0.00135713,0.484562,0.673123
0.00135562,0.484562,0.675545
0.00135533,0.485192,0.675545
0.00135348,0.485192,0.677966
0.00134817,0.485822,0.677966
0.00134578,0.485822,0.680387
0.00134376,0.486452,0.680387
0.00134037,0.487083,0.680387
0.00133978,0.487713,0.680387
0.00133917,0.488343,0.680387
0.00133434,0.488973,0.680387
0.00133268,0.489603,0.680387
0.00133216,0.490233,0.680387
0.00132945,0.490863,0.680387
0.00132918,0.491493,0.680387
0.00132862,0.492124,0.680387
0.00132848,0.492754,0.680387
0.00132723,0.492754,0.682809
0.00132365,0.492754,0.68523
0.00130939,0.493384,0.68523
0.00130498,0.494014,0.68523
0.00129969,0.494644,0.68523
0.00129873,0.495274,0.68523
0.00129753,0.495274,0.687651
0.00129676,0.495904,0.687651
0.00129551,0.496534,0.687651
0.00129493,0.496534,0.690073
0.00129189,0.497164,0.690073
0.00128439,0.497164,0.692494
0.00128321,0.497795,0.692494
0.00128133,0.497795,0.694915
0.00128036,0.498425,0.694915
0.00127935,0.499055,0.694915
0.00127878,0.499685,0.694915
0.00127411,0.500315,0.694915
0.00126781,0.500315,0.697337
0.00126612,0.500315,0.699758
0.00126424,0.500315,0.702179
0.00125688,0.500945,0.702179
0.00124976,0.501575,0.702179
0.00124909,0.502205,0.702179
0.00124689,0.502836,0.702179
0.00124667,0.503466,0.702179
0.00123993,0.503466,0.7046
0.00123904,0.504096,0.7046
0.00123429,0.504726,0.7046
0.00123418,0.505356,0.7046
0.00122875,0.505356,0.707022
0.0012284,0.505356,0.709443
0.0012234,0.505356,0.711864
0.00122181,0.505986,0.711864
0.00122103,0.506616,0.711864
0.00121837,0.506616,0.714286
0.00121362,0.507246,0.714286
0.00121126,0.507876,0.714286
0.00121036,0.508507,0.714286
0.00120945,0.509137,0.714286
0.00120899,0.509767,0.714286
0.00120867,0.509767,0.716707
0.00120659,0.509767,0.719128
0.001204,0.509767,0.72155
0.00120107,0.510397,0.72155
0.00119435,0.511027,0.72155
0.00118781,0.511027,0.723971
0.00118383,0.511027,0.726392
0.0011814,0.511657,0.726392
0.00117288,0.512287,0.726392
0.00116727,0.512917,0.726392
0.00116482,0.513548,0.726392
0.00116312,0.513548,0.728814
0.00116305,0.513548,0.731235
0.00115953,0.514178,0.731235
0.00115924,0.514178,0.733656
0.00115647,0.514808,0.733656
0.00115002,0.515438,0.733656
0.00114992,0.516068,0.733656
0.00114756,0.516698,0.733656
0.00114404,0.517328,0.733656
0.00114256,0.517328,0.736077
0.00113983,0.517958,0.736077
0.00113876,0.518589,0.736077
0.00113863,0.519219,0.736077
0.00113235,0.519219,0.738499
0.0011309,0.519219,0.74092
0.00112617,0.519849,0.74092
0.00112447,0.519849,0.743341
0.00112363,0.520479,0.743341
0.00111939,0.521109,0.743341
0.00111741,0.521739,0.743341
0.00111512,0.521739,0.745763
0.00111342,0.522369,0.745763
0.00111276,0.522369,0.748184
0.00111268,0.522369,0.750605
0.00110456,0.522369,0.753027
0.00110261,0.522999,0.753027
0.00109815,0.523629,0.753027
0.00109143,0.52426,0.753027
0.00109113,0.52489,0.753027
0.00108881,0.52552,0.753027
0.00108565,0.52615,0.753027
0.00107581,0.52678,0.753027
0.0010755,0.52741,0.753027
0.00106787,0.52741,0.755448
0.00106641,0.52804,0.755448
0.00106496,0.52804,0.757869
0.00106226,0.52804,0.760291
0.00105835,0.52867,0.760291
0.00105674,0.52867,0.762712
0.00105516,0.529301,0.762712
0.00105334,0.529301,0.765133
0.00104869,0.529301,0.767554
0.00104788,0.529931,0.767554
0.00104323,0.530561,0.767554
0.00104315,0.531191,0.767554
0.00104267,0.531191,0.769976
0.00104163,0.531191,0.772397
0.00104146,0.531821,0.772397
0.00103551,0.532451,0.772397
0.00101759,0.533081,0.772397
0.00101731,0.533711,0.772397
0.00101129,0.533711,0.774818
0.00101106,0.533711,0.77724
0.00100843,0.534342,0.77724
0.00100696,0.534972,0.77724
0.00100305,0.535602,0.77724
0.00100033,0.536232,0.77724
0.000999624,0.536232,0.779661
0.000993262,0.536862,0.779661
0.000992045,0.536862,0.782082
0.000988555,0.536862,0.784504
0.000987803,0.537492,0.784504
0.000984537,0.538122,0.784504
0.00098025,0.538752,0.784504
0.000974629,0.539382,0.784504
0.000970045,0.540013,0.784504
0.000965378,0.540013,0.786925
0.000961742,0.540643,0.786925
0.000961304,0.540643,0.789346
0.00095898,0.541273,0.789346
0.000958594,0.541903,0.789346
0.000958505,0.541903,0.791768
0.000956474,0.542533,0.791768
0.000953693,0.543163,0.791768
0.00095347,0.543793,0.791768
0.000946449,0.544423,0.791768
0.000945814,0.545054,0.791768
0.000945019,0.545684,0.791768
0.000944238,0.546314,0.791768
0.000943626,0.546944,0.791768
0.000933276,0.547574,0.791768
0.000931901,0.548204,0.791768
0.000930911,0.548834,0.791768
0.000930841,0.549464,0.791768
0.000930292,0.550095,0.791768
0.000928678,0.550725,0.791768
0.000925195,0.550725,0.794189
0.000920951,0.551355,0.794189
0.000920231,0.551355,0.79661
0.000915143,0.551985,0.79661
0.000914865,0.552615,0.79661
0.000914379,0.553245,0.79661
0.000913392,0.553875,0.79661
0.000911555,0.554505,0.79661
0.000911508,0.555135,0.79661
0.00090999,0.555766,0.79661
0.000907707,0.556396,0.79661
0.000907075,0.557026,0.79661
0.00090697,0.557026,0.799031
0.00090268,0.557656,0.799031
0.000893392,0.557656,0.801453
0.000890228,0.558286,0.801453
0.000873954,0.558916,0.801453
0.000869373,0.559546,0.801453
0.000868511,0.560176,0.801453
0.000867364,0.560807,0.801453
0.000867309,0.561437,0.801453
0.000866159,0.561437,0.803874
0.000858334,0.562067,0.803874
0.00084868,0.562067,0.806295
0.000847888,0.562697,0.806295
0.000843798,0.563327,0.806295
0.000843249,0.563957,0.806295
0.000839371,0.564587,0.806295
0.000839095,0.565217,0.806295
0.000838333,0.565217,0.808717
0.000835212,0.565848,0.808717
0.000834561,0.565848,0.811138
0.000832974,0.566478,0.811138
0.000830843,0.567108,0.811138
0.000826079,0.567108,0.813559
0.000822714,0.567738,0.813559
0.000816641,0.568368,0.813559
0.000814092,0.568998,0.813559
0.000812813,0.569628,0.813559
0.000812075,0.570258,0.813559
0.000810771,0.570888,0.813559
0.000810171,0.571519,0.813559
0.000808561,0.572149,0.813559
0.000807853,0.572779,0.813559
0.000806933,0.573409,0.813559
0.00080376,0.574039,0.813559
0.000803056,0.574039,0.815981
0.000800489,0.574669,0.815981
0.000795247,0.575299,0.815981
0.000784357,0.575929,0.815981
0.00077688,0.57656,0.815981
0.000771223,0.57719,0.815981
0.000771171,0.57719,0.818402
0.000769473,0.57782,0.818402
0.000768179,0.57845,0.818402
0.000766553,0.57845,0.820823
0.000766161,0.57908,0.820823
0.000765747,0.57971,0.820823
0.000765424,0.58034,0.820823
0.000764051,0.58097,0.820823
0.000761588,0.58097,0.823245
0.000757981,0.581601,0.823245
0.00075545,0.582231,0.823245
0.000745078,0.582231,0.825666
0.000744375,0.582861,0.825666
0.000742882,0.583491,0.825666
0.00074242,0.584121,0.825666
0.000742208,0.584751,0.825666
0.000741878,0.585381,0.825666
0.000740114,0.586011,0.825666
0.000736741,0.586011,0.828087
0.000736274,0.586641,0.828087
0.000736206,0.586641,0.830508
0.000733119,0.587272,0.830508
0.000732524,0.587902,0.830508
0.000730098,0.588532,0.830508
0.000728839,0.589162,0.830508
0.000726704,0.589792,0.830508
0.000723417,0.590422,0.830508
0.000723412,0.591052,0.830508
0.000721969,0.591682,0.830508
0.000718957,0.592313,0.830508
0.000718018,0.592313,0.83293
0.000713436,0.592943,0.83293
0.000710962,0.593573,0.83293
0.00070753,0.594203,0.83293
0.000707009,0.594833,0.83293
0.000704898,0.595463,0.83293
0.000704781,0.596093,0.83293
0.000704768,0.596093,0.835351
0.000704,0.596723,0.835351
0.000703382,0.596723,0.837772
0.000701811,0.597353,0.837772
0.000701037,0.597984,0.837772
0.000699619,0.598614,0.837772
0.000698383,0.598614,0.840194
0.000697929,0.598614,0.842615
0.000697892,0.599244,0.842615
0.000697255,0.599874,0.842615
0.000695063,0.599874,0.845036
0.000694213,0.600504,0.845036
0.000693289,0.601134,0.845036
0.000691277,0.601764,0.845036
0.000690227,0.602394,0.845036
0.000689478,0.603025,0.845036
0.000684934,0.603025,0.847458
0.000683301,0.603655,0.847458
0.000681363,0.604285,0.847458
0.000679803,0.604915,0.847458
0.000679037,0.604915,0.849879
0.000676177,0.605545,0.849879
0.000674977,0.606175,0.849879
0.000674474,0.606805,0.849879
0.000673882,0.607435,0.849879
0.000672454,0.608066,0.849879
0.000671684,0.608696,0.849879
0.000665523,0.608696,0.8523
0.000662708,0.609326,0.8523
0.000662048,0.609956,0.8523
0.000651788,0.610586,0.8523
0.000651706,0.611216,0.8523
0.000650553,0.611846,0.8523
0.000649186,0.612476,0.8523
0.000649047,0.613106,0.8523
0.000647829,0.613737,0.8523
0.000647041,0.614367,0.8523
0.000636887,0.614997,0.8523
0.00063597,0.614997,0.854722
0.000632602,0.614997,0.857143
0.000631172,0.615627,0.857143
0.000630268,0.616257,0.857143
0.000628574,0.616887,0.857143
0.000628086,0.617517,0.857143
0.000626885,0.618147,0.857143
0.000626559,0.618147,0.859564
0.000623732,0.618147,0.861985
0.000621898,0.618778,0.861985
0.00061973,0.619408,0.861985
0.000618155,0.620038,0.861985
0.000616565,0.620668,0.861985
0.000614577,0.621298,0.861985
0.000614473,0.621928,0.861985
0.000611413,0.622558,0.861985
0.000610661,0.623188,0.861985
0.000609298,0.623819,0.861985
0.000608532,0.624449,0.861985
0.000608313,0.625079,0.861985
0.000608008,0.625709,0.861985
0.000607875,0.625709,0.864407
0.000607867,0.625709,0.866828
0.000607161,0.625709,0.869249
0.000607128,0.626339,0.869249
0.000607035,0.626969,0.869249
0.000606088,0.626969,0.871671
0.000605122,0.627599,0.871671
0.000602934,0.627599,0.874092
0.000602659,0.628229,0.874092
0.000602073,0.628859,0.874092
0.00060073,0.62949,0.874092
0.000597923,0.63012,0.874092
0.000597476,0.63075,0.874092
0.000595789,0.63138,0.874092
0.000589907,0.63201,0.874092
0.000589728,0.63264,0.874092
0.000588982,0.63327,0.874092
0.000588642,0.6339,0.874092
0.000588563,0.634531,0.874092
0.000584874,0.635161,0.874092
0.000583023,0.635791,0.874092
0.00058262,0.635791,0.876513
0.00058187,0.636421,0.876513
0.000581833,0.637051,0.876513
0.000579202,0.637681,0.876513
0.000577261,0.638311,0.876513
0.000576893,0.638941,0.876513
0.00057499,0.639572,0.876513
0.000574146,0.639572,0.878935
0.000573743,0.640202,0.878935
0.000572996,0.640832,0.878935
0.000572118,0.640832,0.881356
0.000572025,0.641462,0.881356
0.00057164,0.642092,0.881356
0.000569676,0.642722,0.881356
0.000566961,0.643352,0.881356
0.000565033,0.643982,0.881356
0.000564816,0.643982,0.883777
0.000562294,0.644612,0.883777
0.000560283,0.645243,0.883777
0.000553249,0.645873,0.883777
0.000552887,0.645873,0.886199
0.000550032,0.646503,0.886199
0.000549585,0.646503,0.88862
0.000547768,0.647133,0.88862
0.000547373,0.647763,0.88862
0.000547247,0.648393,0.88862
0.000546582,0.649023,0.88862
0.000546357,0.649653,0.88862
0.000546076,0.650284,0.88862
0.000542955,0.650914,0.88862
0.000542311,0.650914,0.891041
0.000541803,0.651544,0.891041
0.000539391,0.652174,0.891041
0.000539191,0.652804,0.891041
0.000537761,0.653434,0.891041
0.000537094,0.654064,0.891041
0.000536501,0.654694,0.891041
0.000533176,0.655325,0.891041
0.00053176,0.655955,0.891041
0.00053016,0.656585,0.891041
0.000530116,0.657215,0.891041
0.000528176,0.657845,0.891041
0.000527775,0.658475,0.891041
0.000526445,0.659105,0.891041
0.000526143,0.659105,0.893462
0.000524939,0.659735,0.893462
0.000523674,0.660365,0.893462
0.000521986,0.660996,0.893462
0.000521312,0.660996,0.895884
0.000520097,0.661626,0.895884
0.000520085,0.662256,0.895884
0.000517999,0.662886,0.895884
0.000517934,0.663516,0.895884
0.000517652,0.664146,0.895884
0.000511191,0.664146,0.898305
0.000510227,0.664776,0.898305
0.000508903,0.664776,0.900726
0.000507112,0.664776,0.903148
0.000504925,0.665406,0.903148
0.000503817,0.666037,0.903148
0.000502025,0.666667,0.903148
0.000500571,0.667297,0.903148
0.000500335,0.667297,0.905569
0.000499935,0.667927,0.905569
0.000499875,0.668557,0.905569
0.000498399,0.669187,0.905569
0.000498038,0.669817,0.905569
0.000497683,0.669817,0.90799
0.000497156,0.669817,0.910412
0.000493833,0.670447,0.910412
0.000493301,0.671078,0.910412
0.000491747,0.671708,0.910412
0.000489735,0.671708,0.912833
0.000489166,0.672338,0.912833
0.000488925,0.672968,0.912833
0.00048891,0.672968,0.915254
0.000488732,0.673598,0.915254
0.000488648,0.673598,0.917676
0.000488316,0.674228,0.917676
0.000483999,0.674858,0.917676
0.000483205,0.675488,0.917676
0.000482544,0.676118,0.917676
0.000482292,0.676118,0.920097
0.000481566,0.676749,0.920097
0.000478461,0.677379,0.920097
0.000475867,0.678009,0.920097
0.000473111,0.678639,0.920097
0.000472426,0.679269,0.920097
0.000469429,0.679899,0.920097
0.000468028,0.680529,0.920097
0.00046563,0.681159,0.920097
0.000464034,0.68179,0.920097
0.000463353,0.68242,0.920097
0.000462959,0.68305,0.920097
0.000462454,0.68368,0.920097
0.000458306,0.68368,0.922518
0.000457947,0.68431,0.922518
0.00045789,0.68494,0.922518
0.000456009,0.68557,0.922518
0.000455899,0.6862,0.922518
0.000454971,0.68683,0.922518
0.000453781,0.687461,0.922518
0.000453279,0.688091,0.922518
0.000451027,0.688721,0.922518
0.000450553,0.689351,0.922518
0.000450396,0.689981,0.922518
0.000449904,0.690611,0.922518
0.000449665,0.691241,0.922518
0.000448415,0.691871,0.922518
0.000445193,0.692502,0.922518
0.000444951,0.693132,0.922518
0.000443382,0.693762,0.922518
0.000441141,0.694392,0.922518
0.000439448,0.695022,0.922518
0.000439065,0.695652,0.922518
0.000437594,0.695652,0.924939
0.000437535,0.696282,0.924939
0.000437156,0.696912,0.924939
0.000435793,0.697543,0.924939
0.000433466,0.698173,0.924939
0.0004321,0.698803,0.924939
0.000431003,0.699433,0.924939
0.000430771,0.700063,0.924939
0.000430047,0.700693,0.924939
0.00042977,0.701323,0.924939
0.000429418,0.701953,0.924939
0.000429183,0.702583,0.924939
0.000428335,0.703214,0.924939
0.000426676,0.703214,0.927361
0.00042592,0.703844,0.927361
0.000425425,0.703844,0.929782
0.000424256,0.704474,0.929782
0.000421314,0.705104,0.929782
0.000420446,0.705734,0.929782
0.000419943,0.706364,0.929782
0.000419761,0.706994,0.929782
0.000419743,0.707624,0.929782
0.000418346,0.708255,0.929782
0.000416383,0.708885,0.929782
0.000414973,0.709515,0.929782
0.000414571,0.710145,0.929782
0.000413587,0.710775,0.929782
0.00041304,0.710775,0.932203
0.000412639,0.711405,0.932203
0.000412541,0.711405,0.934625
0.000411775,0.712035,0.934625
0.000411774,0.712665,0.934625
0.000408327,0.713296,0.934625
0.000407301,0.713926,0.934625
0.000407079,0.714556,0.934625
0.000404464,0.715186,0.934625
0.000399257,0.715816,0.934625
0.000398989,0.716446,0.934625
0.000397837,0.717076,0.934625
0.000396769,0.717706,0.934625
0.000396463,0.717706,0.937046
0.000395812,0.717706,0.939467
0.000390867,0.717706,0.941889
0.000390036,0.718336,0.941889
0.000389708,0.718967,0.941889
0.000389629,0.718967,0.94431
0.000388462,0.719597,0.94431
0.000387626,0.720227,0.94431
0.000387529,0.720857,0.94431
0.000386717,0.721487,0.94431
0.000386654,0.722117,0.94431
0.000385898,0.722747,0.94431
0.000385188,0.723377,0.94431
0.000384161,0.724008,0.94431
0.000383947,0.724638,0.94431
0.000383935,0.725268,0.94431
0.000383505,0.725898,0.94431
0.000383241,0.726528,0.94431
0.000382891,0.727158,0.94431
0.000382795,0.727788,0.94431
0.000382015,0.728418,0.94431
0.000381786,0.729049,0.94431
0.000381644,0.729679,0.94431
0.000381363,0.730309,0.94431
0.000381123,0.730939,0.94431
0.000381062,0.731569,0.94431
0.00038102,0.732199,0.94431
0.000379855,0.732829,0.94431
0.000379851,0.733459,0.94431
0.000378933,0.734089,0.94431
0.000376809,0.73472,0.94431
0.000375801,0.73535,0.94431
0.000375062,0.73598,0.94431
0.00037269,0.73661,0.94431
0.00037261,0.73724,0.94431
0.000371189,0.73787,0.94431
0.000370177,0.7385,0.94431
0.000370162,0.73913,0.94431
0.000369143,0.739761,0.94431
0.000368351,0.740391,0.94431
0.000366525,0.741021,0.94431
0.000366427,0.741651,0.94431
0.000365243,0.742281,0.94431
0.000365174,0.742911,0.94431
0.00036439,0.743541,0.94431
0.000363867,0.744171,0.94431
0.000363764,0.744802,0.94431
0.000363396,0.745432,0.94431
0.000361626,0.746062,0.94431
0.000358065,0.746692,0.94431
0.000356579,0.747322,0.94431
0.000356174,0.747952,0.94431
0.000355232,0.748582,0.94431
0.000354841,0.749212,0.94431
0.000354818,0.749842,0.94431
0.000354419,0.750473,0.94431
0.000354271,0.751103,0.94431
0.000353959,0.751733,0.94431
0.000353863,0.752363,0.94431
0.000353496,0.752993,0.94431
0.000353218,0.753623,0.94431
0.000352056,0.754253,0.94431
0.000351721,0.754883,0.94431
0.000351667,0.755514,0.94431
0.000351301,0.756144,0.94431
0.000351053,0.756144,0.946731
0.000351007,0.756774,0.946731
0.000350187,0.757404,0.946731
0.000349807,0.758034,0.946731
0.000349164,0.758664,0.946731
0.000349044,0.759294,0.946731
0.00034726,0.759924,0.946731
0.00034691,0.760555,0.946731
0.00034684,0.761185,0.946731
0.000346356,0.761815,0.946731
0.000346098,0.762445,0.946731
0.000345858,0.763075,0.946731
0.000345198,0.763705,0.946731
0.000342743,0.764335,0.946731
0.000342706,0.764965,0.946731
0.00034267,0.765595,0.946731
0.000341775,0.766226,0.946731
0.000340238,0.766856,0.946731
0.000338735,0.766856,0.949153
0.000338271,0.767486,0.949153
0.000338193,0.768116,0.949153
0.000336348,0.768746,0.949153
0.0003354,0.769376,0.949153
0.000335275,0.770006,0.949153
0.000333846,0.770006,0.951574
0.000333657,0.770636,0.951574
0.00033357,0.771267,0.951574
0.000331406,0.771897,0.951574
0.00033003,0.772527,0.951574
0.000329295,0.773157,0.951574
0.000329009,0.773787,0.951574
0.000328822,0.774417,0.951574
0.000327811,0.775047,0.951574
0.000327371,0.775047,0.953995
0.000326988,0.775677,0.953995
0.000326279,0.776307,0.953995
0.000326097,0.776938,0.953995
0.000325692,0.777568,0.953995
0.000325152,0.778198,0.953995
0.000324797,0.778828,0.953995
0.000324046,0.779458,0.953995
0.000323592,0.780088,0.953995
0.000323207,0.780718,0.953995
0.000322968,0.781348,0.953995
0.000319354,0.781979,0.953995
0.000317411,0.782609,0.953995
0.000317109,0.783239,0.953995
0.000316488,0.783869,0.953995
0.000315985,0.784499,0.953995
0.000315878,0.785129,0.953995
0.000314926,0.785759,0.953995
0.000314416,0.786389,0.953995
0.000313977,0.78702,0.953995
0.000313316,0.78765,0.953995
0.000312374,0.78828,0.953995
0.000310521,0.78891,0.953995
0.000309991,0.78954,0.953995
0.00030769,0.79017,0.953995
0.000307566,0.7908,0.953995
0.000306153,0.79143,0.953995
0.000305961,0.79143,0.956416
0.000305752,0.79206,0.956416
0.00030387,0.792691,0.956416
0.000303381,0.793321,0.956416
0.00029647,0.793951,0.956416
0.000296283,0.794581,0.956416
0.000295872,0.795211,0.956416
0.000293459,0.795841,0.956416
0.000291769,0.796471,0.956416
0.000288897,0.797101,0.956416
0.000288221,0.797732,0.956416
0.000288097,0.798362,0.956416
0.000286452,0.798992,0.956416
0.000284434,0.799622,0.956416
0.000282963,0.800252,0.956416
0.000281334,0.800882,0.956416
0.000280735,0.801512,0.956416
0.000280683,0.802142,0.956416
0.000280398,0.802142,0.958838
0.00028006,0.802142,0.961259
0.000277002,0.802773,0.961259
0.000275888,0.803403,0.961259
0.000274402,0.804033,0.961259
0.000273114,0.804663,0.961259
0.00027223,0.804663,0.96368
0.000272007,0.805293,0.96368
0.000270791,0.805923,0.96368
0.000270435,0.805923,0.966102
0.000270428,0.806553,0.966102
0.000269825,0.807183,0.966102
0.000269459,0.807813,0.966102
0.000268362,0.808444,0.966102
0.000267039,0.809074,0.966102
0.000266698,0.809074,0.968523
0.000266579,0.809704,0.968523
0.000266109,0.810334,0.968523
0.00026538,0.810964,0.968523
0.000265248,0.811594,0.968523
0.000264386,0.812224,0.968523
0.00026417,0.812854,0.968523
0.000263643,0.813485,0.968523
0.00026331,0.814115,0.968523
0.000263237,0.814745,0.968523
0.000263093,0.815375,0.968523
0.000260487,0.816005,0.968523
0.000260277,0.816635,0.968523
0.000259893,0.817265,0.968523
0.000258711,0.817895,0.968523
0.000255899,0.818526,0.968523
0.000255703,0.819156,0.968523
0.000255266,0.819786,0.968523
0.000252648,0.820416,0.968523
0.000251711,0.821046,0.968523
0.000251487,0.821676,0.968523
0.000251372,0.822306,0.968523
0.000251223,0.822936,0.968523
0.000250786,0.823566,0.968523
0.000247313,0.824197,0.968523
0.000246849,0.824827,0.968523
0.000246075,0.825457,0.968523
0.000244542,0.826087,0.968523
0.000243809,0.826717,0.968523
0.000242836,0.827347,0.968523
0.000242693,0.827977,0.968523
0.000241148,0.828607,0.968523
0.000241025,0.829238,0.968523
0.000240959,0.829868,0.968523
0.000240816,0.830498,0.968523
0.000239877,0.831128,0.968523
0.000237575,0.831758,0.968523
0.000237509,0.832388,0.968523
0.000236521,0.833018,0.968523
0.000236029,0.833648,0.968523
0.000236003,0.834279,0.968523
0.000235585,0.834909,0.968523
